ts_code,end_date,name,Acquisition_of_subsidiary_cash_out,Add_depreciation_amortization,Add_finance_cost_expense,Add_impairment_provision,Add_other_operating_adjust,Add_share_based_payment_exp,Bond_redemption_payment,Capital_exp_fixed_asset,Capital_exp_intangible_other_asset,Cash_at_period_begin,Cash_at_period_end,Cash_generated_from_ops,Cash_outflow_for_investment,Cash_paid_for_minority_equity_subsidiary,Change_in_advance_other_payable,Change_in_customer_deposit_ops,Change_in_deferred_income,Change_in_deposit,Change_in_inventory,Change_in_loan_advance,Change_in_notes_receivable,Change_in_prepayment_other_receivable,Change_in_property_under_dev,Change_in_related_payable,Change_in_related_receivable_invest,Change_in_related_receivable_ops,Change_in_restricted_cash,Change_in_trade_payable_accrued,Change_in_trade_receivable,Change_in_trading_investment,Dividend_paid_financing,Dividend_received_investing,Dividend_received_operating,EBITDA_group,FX_effect_on_cash,Government_grant_investing,Income_tax_paid,Interest_paid_financing,Interest_paid_operating,Interest_received_financing,Interest_received_investing,Interest_received_operating,Issue_cost_payment,Less_FX_gain,Less_gain_on_asset_disposal,Less_government_grant,Less_interest_income,Less_investment_income,Less_revaluation_surplus,Less_share_profit_subsidiary,Net_cash_before_financing,Net_cash_from_financing,Net_cash_from_investing,Net_cash_from_operating,Net_change_in_cash,New_borrowings_proceeds,Non_operating_items,Operating_profit_before_wc_movement,Other_items_financing_cf,Other_items_investing_cf,Other_items_operating_cf,Other_items_working_cap_change,Other_period_adjust_items,Proceeds_from_bond_issue,Proceeds_from_disposal_investment,Proceeds_from_new_investment,Proceeds_from_sale_fixed_asset,Proceeds_from_sale_intangible_other,Proceeds_from_sale_subsidiary,Proceeds_from_share_issue,Profit_before_tax_operating,Repayment_finance_lease,Repayment_of_borrowings,Share_repurchase_cash_out
01638.HK,20230630,佳兆业集团,60014000.0,,,,,,,57281000.0,5733000.0,2067642000.0,1396824000.0,-373033000.0,,-50487000.0,,,,,,,,,,,,,50246000.0,,,,,,,,,,286613000.0,,160578000.0,,,,,,,,,,,,-1214001000.0,489014000.0,-393777000.0,-820224000.0,-724987000.0,906389000.0,,,-69422000.0,-331493000.0,,,54169000.0,,32431000.0,926000.0,34472000.0,,-6159000.0,,,,449612000.0,
01638.HK,20221231,佳兆业集团,-284475000.0,418898000.0,1795311000.0,1718373000.0,9480466000.0,29307000.0,,142004000.0,453000.0,3060184000.0,2067642000.0,-4613605000.0,340764000.0,677173000.0,-3910429000.0,1715132000.0,,2200000000.0,144953000.0,,,-1102222000.0,19279269000.0,,,,5681770000.0,,-5725583000.0,,21737000.0,16062000.0,,,,,421146000.0,,1225127000.0,,286165000.0,,,,-68721000.0,,286165000.0,16062000.0,-232508000.0,-113133000.0,-4239950000.0,3167888000.0,2019928000.0,-6259878000.0,-1072062000.0,2054857000.0,-12911990000.0,642500000.0,,-1425293000.0,,-15657225000.0,79520000.0,,810616000.0,401000.0,269107000.0,,62017000.0,,-12911990000.0,75701000.0,3794529000.0,
01638.HK,20220630,佳兆业集团,-363598000.0,,,,,,,213826000.0,,3060184000.0,3322127000.0,-4832789000.0,340764000.0,-5777199000.0,,,,299844000.0,,,,,,,,,4937940000.0,,,,,,,,,,345883000.0,,793395000.0,,,,,,,,,,,,-8423815000.0,8575728000.0,-2451748000.0,-5972067000.0,151913000.0,95844000.0,,,-49007000.0,-3490050000.0,,,110030000.0,,676939000.0,401000.0,189833000.0,,62678000.0,,,,2186649000.0,
01638.HK,20211231,佳兆业集团,7225188000.0,672170000.0,1710160000.0,9217569000.0,341545000.0,52958000.0,9716294000.0,1034254000.0,162189000.0,36078762000.0,3060184000.0,-10873354000.0,1253351000.0,-185022000.0,-8786666000.0,490234000.0,,2585570000.0,-76801000.0,,,-2569127000.0,5133066000.0,,,,-5351655000.0,,492240000.0,,733015000.0,41399000.0,,,,,1422533000.0,,9558211000.0,,689893000.0,,,1617758000.0,380165000.0,,689893000.0,52920000.0,-3841490000.0,-440026000.0,-35042067000.0,2052978000.0,-13187969000.0,-21854098000.0,-32989089000.0,10749797000.0,-13573453000.0,-38271000.0,-141212000.0,-10229565000.0,,-5518029000.0,-29489000.0,16883188000.0,997564000.0,,107096000.0,,2295056000.0,2197839000.0,-13573453000.0,90539000.0,11930153000.0,
01638.HK,20210630,佳兆业集团,2682011000.0,,,,,,,461741000.0,127591000.0,36078762000.0,38363726000.0,17387681000.0,581998000.0,,,,,200000000.0,,,,,,,,,-908149000.0,,,,,,,,,,966205000.0,,5572810000.0,,,,,,,,,,,,2309167000.0,-4980000.0,-8539499000.0,10848666000.0,2304187000.0,4400328000.0,,,-858533000.0,-5549427000.0,,,-19223000.0,16337777000.0,359923000.0,289862000.0,,,303346000.0,2185550000.0,,,21451815000.0,
01638.HK,20201231,佳兆业集团,9854950000.0,667486000.0,2284561000.0,3931880000.0,197675000.0,112995000.0,6472873000.0,2534306000.0,352397000.0,26824859000.0,36078762000.0,18993996000.0,4515808000.0,1370222000.0,8506053000.0,-45441000.0,,-648846000.0,-171124000.0,,,264072000.0,3567516000.0,,,,-186992000.0,,-17091428000.0,,746534000.0,271297000.0,,,,,2963541000.0,,11500365000.0,,975390000.0,,,4670815000.0,1583867000.0,,466546000.0,16597000.0,-64911000.0,-7161000.0,-21359743000.0,30418063000.0,-25889833000.0,4530090000.0,9058320000.0,19748015000.0,10502356000.0,11031200000.0,,-10230882000.0,,12933148000.0,195583000.0,23158078000.0,890461000.0,16674125000.0,22486000.0,,87722000.0,92532000.0,10502356000.0,179924000.0,20298142000.0,
01638.HK,20200630,佳兆业集团,1189102000.0,,,,,,3822930000.0,858921000.0,104526000.0,26824859000.0,32062136000.0,9839659000.0,1578379000.0,1780118000.0,,,,1286777000.0,,,,,,,-2160600000.0,,-7804000.0,,,,,,,,,,892091000.0,,5255934000.0,,,,,,,,,,,,-4130899000.0,9336529000.0,-7822533000.0,3691634000.0,5205630000.0,15030324000.0,,,-600606000.0,-8090356000.0,,,31647000.0,10527146000.0,324913000.0,4392751000.0,,,226461000.0,,,,14402234000.0,
01638.HK,20191231,佳兆业集团,10177913000.0,733620000.0,798774000.0,1342510000.0,299632000.0,139961000.0,5908919000.0,1502329000.0,319210000.0,15479139000.0,26824859000.0,9362258000.0,2365165000.0,-1125617000.0,18593565000.0,-1578759000.0,,-3484006000.0,-33986000.0,,,-8984565000.0,4510385000.0,,-2074000.0,,2354596000.0,,-14046271000.0,,644644000.0,212663000.0,,,,,1784236000.0,12068000.0,9641482000.0,,885642000.0,,,-785442000.0,2453654000.0,,580269000.0,30966000.0,1477159000.0,-357094000.0,-26709575000.0,38026469000.0,-24646115000.0,-2063460000.0,11316894000.0,27700697000.0,9467603000.0,9382588000.0,,-8578511000.0,,1519301000.0,28826000.0,21283199000.0,1817014000.0,14807664000.0,30205000.0,266115000.0,-1432694000.0,14771000.0,9467603000.0,226776000.0,22467668000.0,
01638.HK,20190630,佳兆业集团,5973105000.0,,,,,,1746852000.0,172545000.0,200559000.0,15479139000.0,21044089000.0,-1286354000.0,333516000.0,-1571279000.0,,,,-1294623000.0,,,,,,,-329897000.0,,2354596000.0,,,,,,,,,,858104000.0,,3949430000.0,,,,,,,,,,,,-16357569000.0,21942416000.0,-10263681000.0,-6093888000.0,5584847000.0,19510723000.0,,,-567515000.0,-3543778000.0,,,-19897000.0,8356232000.0,1343616000.0,5618233000.0,,,-419068000.0,,,,13154280000.0,
01658.HK,20251231,邮储银行,,11608000000.0,6774000000.0,32930000000.0,,,80000000000.0,13759000000.0,,339415000000.0,621041000000.0,423949000000.0,1946899000000.0,,,1151170000000.0,,,,-791011000000.0,,,,,,,,,,,36468000000.0,,,,-243000000.0,,11890000000.0,,,,,,8000000.0,-590000000.0,22000000.0,,139718000000.0,41866000000.0,,29000000.0,236125000000.0,45744000000.0,-175934000000.0,412059000000.0,281626000000.0,,105669000000.0,-31512000000.0,,,,95302000000.0,,293997000000.0,1784365000000.0,,359000000.0,,,130000000000.0,98221000000.0,3677000000.0,258100000000.0,
01658.HK,20250930,邮储银行,,8549000000.0,4957000000.0,23288000000.0,,,80000000000.0,7601000000.0,,339415000000.0,459736000000.0,356712000000.0,1754100000000.0,,,895738000000.0,,,,-783788000000.0,,,,,,,,,,,38954000000.0,,,,-37000000.0,,6736000000.0,,,,,,8000000.0,-28000000.0,22000000.0,,104770000000.0,21793000000.0,,15000000.0,7528000000.0,112830000000.0,-342448000000.0,349976000000.0,120321000000.0,,,-2617000000.0,,,,247379000000.0,,296140000000.0,1418906000000.0,,347000000.0,,,130000000000.0,87161000000.0,2588000000.0,191760000000.0,
01658.HK,20250630,邮储银行,,5607000000.0,3078000000.0,21719000000.0,,,80000000000.0,4235000000.0,,339415000000.0,551306000000.0,188668000000.0,1031360000000.0,,,875639000000.0,,,,-652147000000.0,,,,,,,,,,,35132000000.0,,,,37000000.0,,4969000000.0,,,,,,2000000.0,78000000.0,11000000.0,,69356000000.0,21793000000.0,,7000000.0,144886000000.0,66968000000.0,-38813000000.0,183699000000.0,211891000000.0,,-1353830000000.0,-2843000000.0,,,,-31981000000.0,,160280000000.0,996440000000.0,,342000000.0,,,130000000000.0,57998000000.0,1638000000.0,106540000000.0,
01658.HK,20250331,邮储银行,,2810000000.0,1539000000.0,10718000000.0,,,80000000000.0,6875000000.0,,339415000000.0,346413000000.0,75915000000.0,404766000000.0,,,616508000000.0,,,,-456902000000.0,,,,,,,,,,,22487000000.0,,,,20000000.0,,220000000.0,,,,,,,354000000.0,,,35057000000.0,9689000000.0,,,124746000000.0,-117768000000.0,49051000000.0,75695000000.0,6998000000.0,,2026000000.0,-2781000000.0,-44450000000.0,,-220000000.0,-80910000000.0,,30000000000.0,460599000000.0,,93000000.0,,,,27252000000.0,831000000.0,44450000000.0,
01658.HK,20241231,邮储银行,,11386000000.0,5471000000.0,28445000000.0,,,,20350000000.0,,453227000000.0,339415000000.0,401069000000.0,2076733000000.0,,,1327152000000.0,,,,-803778000000.0,,,,,,,,,,,37648000000.0,,,,89000000.0,,3793000000.0,,,,,,3000000.0,1271000000.0,19000000.0,,141737000000.0,32617000000.0,,25000000.0,-83123000000.0,-30778000000.0,-480399000000.0,397276000000.0,-113812000000.0,,633938000000.0,-35775000000.0,,,,-86530000000.0,,271956000000.0,1616561000000.0,,123000000.0,,,,94592000000.0,3923000000.0,261160000000.0,
01658.HK,20240930,邮储银行,,8488000000.0,4058000000.0,18952000000.0,,,,12241000000.0,,453227000000.0,373563000000.0,280509000000.0,1527987000000.0,,,1022577000000.0,,,,-655747000000.0,,,,,,,,,,,35929000000.0,,,,-84000000.0,,-480000000.0,,,,,,3000000.0,1253000000.0,-7000000.0,,105968000000.0,21592000000.0,,20000000.0,-11356000000.0,-68224000000.0,-292345000000.0,280989000000.0,-79664000000.0,,,-14166000000.0,,,,-72155000000.0,,99460000000.0,1247378000000.0,,505000000.0,,,,83162000000.0,2612000000.0,129140000000.0,
01658.HK,20240630,邮储银行,,5684000000.0,2877000000.0,16133000000.0,,,,7410000000.0,,453227000000.0,277632000000.0,134036000000.0,1024130000000.0,,,884572000000.0,,,,-527282000000.0,,,,,,,,,,,7700000000.0,,,,6000000.0,,3104000000.0,,,,,,3000000.0,781000000.0,-10000000.0,,70231000000.0,14352000000.0,,6000000.0,-67001000000.0,-108600000000.0,-197933000000.0,130932000000.0,-175595000000.0,,-596746000000.0,-7252000000.0,,,,-216002000000.0,,30000000000.0,833568000000.0,,39000000.0,,,,53414000000.0,1757000000.0,129140000000.0,
01658.HK,20240331,邮储银行,,2861000000.0,1710000000.0,6993000000.0,,,,2577000000.0,,453227000000.0,543952000000.0,225267000000.0,505946000000.0,,,705454000000.0,,,,-387136000000.0,,,,,,,,,,,7022000000.0,,,,-6000000.0,,121000000.0,,,,,,1000000.0,886000000.0,5000000.0,,35014000000.0,7415000000.0,,,159377000000.0,-68646000000.0,-65769000000.0,225146000000.0,90725000000.0,,245850000000.0,-2996000000.0,,,,-90055000000.0,,30000000000.0,442699000000.0,,55000000.0,,,,28760000000.0,913000000.0,90710000000.0,
01658.HK,20231231,邮储银行,,12129000000.0,7137000000.0,26171000000.0,,,,12963000000.0,,239980000000.0,453227000000.0,275796000000.0,1844983000000.0,,,1160968000000.0,,,,-950691000000.0,,,,,,,,,,,38039000000.0,,,,91000000.0,,12459000000.0,,,,,,20000000.0,252000000.0,-10000000.0,,139081000000.0,26961000000.0,,18000000.0,20909000000.0,192247000000.0,-242428000000.0,263337000000.0,213247000000.0,,507210000000.0,-29266000000.0,,,,94785000000.0,,524340000000.0,1615463000000.0,,55000000.0,,,45000000000.0,91599000000.0,3934000000.0,335100000000.0,
01658.HK,20230930,邮储银行,,8646000000.0,4889000000.0,21153000000.0,,,,9139000000.0,,239980000000.0,258135000000.0,-20050000000.0,1472487000000.0,,,756938000000.0,,,,-813196000000.0,,,,,,,,,,,37521000000.0,,,,699000000.0,,8368000000.0,,,,,,20000000.0,-288000000.0,-4000000.0,,103322000000.0,20640000000.0,,11000000.0,-316295000000.0,333751000000.0,-287877000000.0,-28418000000.0,18155000000.0,,,-6153000000.0,,,,42361000000.0,,442029000000.0,1193693000000.0,,56000000.0,,,45000000000.0,82840000000.0,2837000000.0,112900000000.0,
01658.HK,20230630,邮储银行,,5447000000.0,2414000000.0,19317000000.0,,,,5570000000.0,,239980000000.0,410259000000.0,90799000000.0,931315000000.0,,,570733000000.0,,,,-612015000000.0,,,,,,,,,,,8270000000.0,,,,160000000.0,,7302000000.0,,,,,,20000000.0,1194000000.0,-4000000.0,,67762000000.0,15002000000.0,,7000000.0,-61589000000.0,231708000000.0,-145086000000.0,83497000000.0,170279000000.0,,-669026000000.0,-2052000000.0,,,,134133000000.0,,211529000000.0,791753000000.0,,46000000.0,,,45000000000.0,54731000000.0,1891000000.0,14640000000.0,
01658.HK,20230331,邮储银行,,2579000000.0,897000000.0,8621000000.0,,,,2266000000.0,,239980000000.0,308021000000.0,25110000000.0,358716000000.0,,,491557000000.0,,,,-411546000000.0,,,,,,,,,,,6767000000.0,,,,-81000000.0,,894000000.0,,,,,,20000000.0,-348000000.0,2000000.0,,33573000000.0,6366000000.0,,,20882000000.0,47240000000.0,-3334000000.0,24216000000.0,68041000000.0,,,1968000000.0,,,,-56869000000.0,,10000000000.0,357637000000.0,,11000000.0,,,45000000000.0,29464000000.0,973000000.0,,
01658.HK,20221231,邮储银行,,11413000000.0,3486000000.0,35347000000.0,,,,12402000000.0,,313764000000.0,239980000000.0,487578000000.0,1960543000000.0,,,1146292000000.0,,,,-769340000000.0,,,,,,,,,,,32563000000.0,,,,546000000.0,,12664000000.0,,,,,,3000000.0,4724000000.0,1000000.0,,128424000000.0,22479000000.0,,3000000.0,-36593000000.0,-37737000000.0,-511507000000.0,474914000000.0,-73784000000.0,,185173000000.0,-14021000000.0,-51273000000.0,,,124647000000.0,,69997000000.0,1461261000000.0,,177000000.0,,,,91364000000.0,3895000000.0,20000000000.0,
01658.HK,20220930,邮储银行,,7631000000.0,2605000000.0,31473000000.0,,,,7290000000.0,,313764000000.0,160118000000.0,140459000000.0,1201642000000.0,,,727274000000.0,,,,-705629000000.0,,,,,,,,,,,32563000000.0,,,,1223000000.0,,11245000000.0,,,,,,3000000.0,3953000000.0,7000000.0,,95564000000.0,18762000000.0,,,-118195000000.0,-36674000000.0,-247409000000.0,129214000000.0,-153646000000.0,,231421000000.0,6001000000.0,-51273000000.0,,,112813000000.0,,69997000000.0,961303000000.0,,220000000.0,,,,82578000000.0,2832000000.0,20000000000.0,
01658.HK,20220630,邮储银行,,4987000000.0,1701000000.0,27108000000.0,,,,4060000000.0,,313764000000.0,346916000000.0,156705000000.0,824859000000.0,,,682391000000.0,,,,-545244000000.0,,,,,,,,,,,5178000000.0,,,,541000000.0,,9791000000.0,,,,,,3000000.0,2356000000.0,9000000.0,,63450000000.0,11108000000.0,,,-10343000000.0,42954000000.0,-157257000000.0,146914000000.0,33152000000.0,,,9566000000.0,,,,9992000000.0,,69997000000.0,671601000000.0,,61000000.0,,,,52693000000.0,1862000000.0,20000000000.0,
01658.HK,20220331,邮储银行,,2398000000.0,823000000.0,11600000000.0,,,,2309000000.0,,313766000000.0,382012000000.0,145535000000.0,461759000000.0,,,480217000000.0,,,,-355908000000.0,,,,,,,,,,,5178000000.0,,,,-78000000.0,,1977000000.0,,,,,,2000000.0,-604000000.0,11000000.0,,31420000000.0,5930000000.0,,,24446000000.0,43878000000.0,-119112000000.0,143558000000.0,68246000000.0,,148140000000.0,6857000000.0,,,,14369000000.0,,69997000000.0,344919000000.0,,37000000.0,,,,28793000000.0,939000000.0,20000000000.0,
01658.HK,20211231,邮储银行,,9037000000.0,2586000000.0,46658000000.0,,,,13853000000.0,,335526000000.0,313764000000.0,126900000000.0,1324780000000.0,,,1015935000000.0,,,,-756488000000.0,,,,,,,,,,,26533000000.0,,,,-665000000.0,,17343000000.0,,,,,,18000000.0,-2432000000.0,-32000000.0,,127677000000.0,23687000000.0,,,-73360000000.0,52263000000.0,-182917000000.0,109557000000.0,-21762000000.0,,350326000000.0,-9165000000.0,,,,-123382000000.0,,95476000000.0,1155566000000.0,,150000000.0,,,30000000000.0,81454000000.0,4012000000.0,42650000000.0,
01658.HK,20210930,邮储银行,,6466000000.0,1727000000.0,37294000000.0,,,,6332000000.0,,335526000000.0,300327000000.0,-33270000000.0,897018000000.0,,,616029000000.0,,,,-679709000000.0,,,,,,,,,,,25544000000.0,,,,-170000000.0,,16516000000.0,,,,,,18000000.0,-874000000.0,-21000000.0,,95566000000.0,17407000000.0,,,-124715000000.0,89686000000.0,-74929000000.0,-49786000000.0,-35199000000.0,,37294000000.0,5746000000.0,,,,24664000000.0,,95476000000.0,828185000000.0,,236000000.0,,,30000000000.0,72337000000.0,3058000000.0,7170000000.0,
01658.HK,20210630,邮储银行,,4213000000.0,996000000.0,29462000000.0,,,,3399000000.0,,335526000000.0,480464000000.0,183097000000.0,646076000000.0,,,603900000000.0,,,,-488001000000.0,,,,,,,,,,,3854000000.0,,,,-242000000.0,,15020000000.0,,,,,,18000000.0,-958000000.0,-16000000.0,,63343000000.0,12534000000.0,,,,52446000000.0,-75343000000.0,168077000000.0,144938000000.0,,254447000000.0,5519000000.0,,,,61679000000.0,,35409000000.0,574060000000.0,,72000000.0,,,30000000000.0,45751000000.0,1921000000.0,7170000000.0,
01658.HK,20210331,邮储银行,,2088000000.0,495000000.0,12328000000.0,,,,1573000000.0,,335526000000.0,379076000000.0,114657000000.0,391735000000.0,,,401396000000.0,,,,-273229000000.0,,,,,,,,,,,3852000000.0,,,,69000000.0,,1753000000.0,,,,,,14000000.0,241000000.0,-16000000.0,,,34544000000.0,,,,55135000000.0,-124558000000.0,112904000000.0,43550000000.0,,152391000000.0,4366000000.0,,,,-17876000000.0,,30000000000.0,268566000000.0,,184000000.0,,,29999000000.0,24224000000.0,998000000.0,,
01658.HK,20201231,邮储银行,,8078000000.0,3417000000.0,50417000000.0,,,,7571000000.0,,280348000000.0,335526000000.0,170205000000.0,1099020000000.0,,,963265000000.0,,,,-729323000000.0,,,,,,,,,,,23899000000.0,,,,-1266000000.0,,8433000000.0,,,,,,12000000.0,-4452000000.0,-70000000.0,,126233000000.0,15922000000.0,,,39697000000.0,16747000000.0,-122075000000.0,161772000000.0,55178000000.0,,-807057000000.0,-7585000000.0,,,,-56152000000.0,,139103000000.0,984242000000.0,,274000000.0,,,4203000000.0,68136000000.0,4155000000.0,98493000000.0,
01658.HK,20200930,邮储银行,,5949000000.0,2809000000.0,40573000000.0,,,,2980000000.0,,280348000000.0,153388000000.0,31947000000.0,879468000000.0,,,688315000000.0,,,,-661632000000.0,,,,,,,,,,,23507000000.0,,,,-1094000000.0,,8388000000.0,,,,,,12000000.0,-1247000000.0,-2000000.0,,,107408000000.0,,,,57684000000.0,-207109000000.0,23559000000.0,-126960000000.0,,156581000000.0,542000000.0,,,,4722000000.0,,139060000000.0,675298000000.0,4203000000.0,41000000.0,,,,57370000000.0,3548000000.0,58512000000.0,
01658.HK,20200630,邮储银行,,3890000000.0,1875000000.0,33594000000.0,,,,2038000000.0,,280348000000.0,171562000000.0,1758000000.0,664420000000.0,,,554942000000.0,,,,-502988000000.0,,,,,,,,,,,15384000000.0,,,,1255000000.0,,12687000000.0,,,,,,8000000.0,1613000000.0,-10000000.0,,,72393000000.0,29995000000.0,,,92402000000.0,-191514000000.0,-10929000000.0,-108786000000.0,,68067000000.0,-28405000000.0,,,,-21791000000.0,,107185000000.0,474848000000.0,4203000000.0,96000000.0,,,,36227000000.0,1953000000.0,1641000000.0,
01658.HK,20200331,邮储银行,,2125000000.0,903000000.0,11432000000.0,,,,1005000000.0,,280348000000.0,308563000000.0,87314000000.0,326418000000.0,,,429576000000.0,,,,-264800000000.0,,,,,,,,,,,,,,,1290000000.0,,1558000000.0,1052000000.0,,,,,11000000.0,1465000000.0,2000000.0,,,33391000000.0,,,,81636000000.0,-140467000000.0,85756000000.0,28215000000.0,,,2264000000.0,,,,-79726000000.0,,97841000000.0,186723000000.0,4203000000.0,233000000.0,,,,22662000000.0,834000000.0,18511000000.0,
01658.HK,20191231,邮储银行,,7225000000.0,3459000000.0,55395000000.0,,,,6734000000.0,,402420000000.0,280348000000.0,47022000000.0,867586000000.0,,,798529000000.0,,,,-703627000000.0,,,,,,,,,,,18197000000.0,,,,1342000000.0,,20579000000.0,3015000000.0,,,,,,1846000000.0,-28000000.0,,,138869000000.0,,,,23857000000.0,-173714000000.0,26443000000.0,-122072000000.0,,194246000000.0,-10863000000.0,,,,-37017000000.0,,52540000000.0,700567000000.0,28020000000.0,39000000.0,,,,63745000000.0,3331000000.0,32160000000.0,
01658.HK,20190930,邮储银行,,5218000000.0,2495000000.0,39862000000.0,,,,3077000000.0,,402420000000.0,294493000000.0,107132000000.0,632315000000.0,,,650888000000.0,,,,-580405000000.0,,,,,,,,,,,18197000000.0,,,,2407000000.0,,20562000000.0,2266000000.0,,,,,,2584000000.0,-8000000.0,,,106037000000.0,,,,6059000000.0,-202963000000.0,86570000000.0,-107927000000.0,,209426000000.0,-2092000000.0,,,,38741000000.0,,52546000000.0,432405000000.0,,24000000.0,,,,58946000000.0,2310000000.0,23714000000.0,
01658.HK,20190630,邮储银行,,3355000000.0,1541000000.0,27696000000.0,,,,1787000000.0,,402420000000.0,255311000000.0,132621000000.0,534768000000.0,,,590150000000.0,,,,-426496000000.0,,,,,,,,,,,,,,,150000000.0,,19350000000.0,917000000.0,,,,,,511000000.0,,,,71957000000.0,,,,23437000000.0,-283967000000.0,113271000000.0,-147109000000.0,,131711000000.0,910000000.0,,,,-31943000000.0,,31938000000.0,252574000000.0,,14000000.0,,,,40786000000.0,1148000000.0,6436000000.0,
01658.HK,20190331,邮储银行,,1076000000.0,745000000.0,11251000000.0,,,,866000000.0,,402421000000.0,527460000000.0,349334000000.0,312182000000.0,,,612375000000.0,,,,-257303000000.0,,,,,,,,,,,,,,,-1718000000.0,,2913000000.0,900000000.0,,,,,,-2122000000.0,-2000000.0,,,33663000000.0,,,,-900000000.0,-218764000000.0,346421000000.0,125039000000.0,,,2237000000.0,,,,-7975000000.0,,,94146000000.0,,138000000.0,,,,20704000000.0,,,
01666.HK,20251231,同仁堂科技,,299558000.0,59068000.0,77335000.0,-6612000.0,,,116815000.0,12163000.0,4129488000.0,4704271000.0,1778417000.0,,,,,39092000.0,106200000.0,597753000.0,,,-42811000.0,,,,,,-349231000.0,334455000.0,,475574000.0,2297000.0,,,,,156916000.0,,59068000.0,,70253000.0,,,796000.0,-451000.0,,68944000.0,,,,1612731000.0,-1008046000.0,50298000.0,1562433000.0,604685000.0,1240000000.0,,1182478000.0,-2192000.0,,,16681000.0,-29902000.0,,,8253000.0,526000.0,,,,822418000.0,128968000.0,1649565000.0,
01666.HK,20250630,同仁堂科技,,,,,,,,54288000.0,8515000.0,4129488000.0,4781018000.0,1228076000.0,,,,,,-91006000.0,,,,,,,,,,,,,278090000.0,,,,,,77369000.0,,30371000.0,,46269000.0,,,,,,,,,,1012963000.0,-341250000.0,-107373000.0,1120336000.0,671713000.0,1100000000.0,,,,,1228076000.0,,-20183000.0,,,8253000.0,167000.0,,,,,34680000.0,1136733000.0,
01666.HK,20241231,同仁堂科技,,223687000.0,64461000.0,32942000.0,-21616000.0,,,174164000.0,40568000.0,2746458000.0,4129488000.0,276189000.0,,,,,49209000.0,1209403000.0,-433203000.0,,,-5551000.0,,,,,,-361485000.0,-287238000.0,,443798000.0,5256000.0,,,,,196121000.0,,64461000.0,,80832000.0,,,-1935000.0,-902000.0,,76231000.0,,,,1062411000.0,288354000.0,1046804000.0,15607000.0,1350765000.0,1195933000.0,,1287291000.0,,,,27166000.0,32265000.0,,,19600000.0,677000.0,,-34632000.0,,1061211000.0,85642000.0,397739000.0,
01666.HK,20240630,同仁堂科技,,,,,,,,82433000.0,2015000.0,2746458000.0,3942070000.0,-333097000.0,,,,,,1125752000.0,,,,,,,,,,,,,166994000.0,,,,,,87117000.0,,32668000.0,,48739000.0,,,,,,,,,,602790000.0,581162000.0,1055672000.0,-452882000.0,1183952000.0,813942000.0,,,,,,,11660000.0,,,,261000.0,,-34632000.0,,,32110000.0,33676000.0,
01666.HK,20231231,同仁堂科技,,253533000.0,49276000.0,35383000.0,-355000.0,,,103393000.0,4321000.0,3721668000.0,2746458000.0,907467000.0,,22724000.0,,,43663000.0,-1047605000.0,-1514086000.0,,,-34973000.0,,,,,,553510000.0,539983000.0,,435435000.0,216000.0,,,,,304016000.0,,49276000.0,,86763000.0,,,-26000.0,-2871000.0,,91128000.0,,,,-513352000.0,-497759000.0,-1067527000.0,554175000.0,-1011111000.0,235300000.0,,1412061000.0,,,,-92691000.0,35901000.0,,,53435000.0,813000.0,,,,1162455000.0,76840000.0,251495000.0,
01666.HK,20230630,同仁堂科技,,,,,,,,58266000.0,8180000.0,3721668000.0,4064607000.0,1070672000.0,,,,,,-346867000.0,,,,,,,,,,,,,213684000.0,213000.0,,,,,197293000.0,,24906000.0,,34752000.0,,,,,,,,,,472451000.0,-208695000.0,-376022000.0,848473000.0,263756000.0,200000000.0,,,,,,,79183000.0,,,44165000.0,2326000.0,,,,,30555000.0,208621000.0,
01666.HK,20221231,同仁堂科技,,199055000.0,53798000.0,11486000.0,-153000.0,,,157916000.0,14774000.0,3246159000.0,3721668000.0,870467000.0,,-58893000.0,,,23855000.0,177037000.0,-386467000.0,,,49003000.0,,,,,,-70481000.0,-316628000.0,,477110000.0,108000.0,,,,,92900000.0,,53798000.0,,38266000.0,,,3871000.0,-1445000.0,,44221000.0,,,,766778000.0,-499447000.0,43009000.0,723769000.0,267331000.0,1650600000.0,,1429532000.0,,,,141653000.0,208178000.0,,,8976000.0,288000.0,,,,1211993000.0,69869000.0,1670937000.0,
